"cfop";"ncm";"natureza_frete";"y"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"11042300-000";vazio;"TRIBUTADO"
"5102";"10059010-000";vazio;"TRIBUTADO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"15071000-000";vazio;"ALÍQUOTA ZERO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"2102";"01039200-000";vazio;"Sem incidência"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23099090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"23099090-000";vazio;"TRIBUTADO"
"5102";"15071000-000";vazio;"ALÍQUOTA ZERO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"TRIBUTADO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"TRIBUTADO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"1101";"23025000-000";vazio;"Art. 8° da Lei 10.925/2004 - Crédito Presumido 35% Capítulo 23 - Farelo de soja, farelo de trigo"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"2102";"01039200-000";vazio;"Sem incidência"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"2102";"01039200-000";vazio;"Sem incidência"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"2102";"01039200-000";vazio;"Sem incidência"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"2102";"01039200-000";vazio;"Sem incidência"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"2102";"01039200-000";vazio;"Sem incidência"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"2102";"01039200-000";vazio;"Sem incidência"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"1101";"23025000-000";vazio;"Art. 8° da Lei 10.925/2004 - Crédito Presumido 35% Capítulo 23 - Farelo de soja, farelo de trigo"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"1101";"23025000-000";vazio;"Art. 8° da Lei 10.925/2004 - Crédito Presumido 35% Capítulo 23 - Farelo de soja, farelo de trigo"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"1101";"23023010-000";vazio;"TRIBUTADO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5123";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"1101";"23023010-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"1101";"23023010-000";vazio;"TRIBUTADO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5123";"01039200-000";vazio;"SUSPENSÃO"
"5123";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"2102";"01039200-000";vazio;"Sem incidência"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"10059010-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"6102";"23040090-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
"5102";"01039200-000";vazio;"SUSPENSÃO"
